ResponseId,Age,EdLevel,Country
2255,35-44 years old,Master,United States
2257,25-34 years old,Secondary School,Spain
2259,18-24 years old,Master,United States
2261,25-34 years old,Bachelor,Ukraine
2264,55-64 years old,Master,Ecuador
2267,45-54 years old,Bachelor,United States
2269,35-44 years old,Master,Brazil
2275,55-64 years old,Master,United States
2276,25-34 years old,Bachelor,Chile
2284,25-34 years old,Bachelor,United States
2285,45-54 years old,Master,United States
2286,25-34 years old,Master,Switzerland
2287,25-34 years old,Other,United States
2288,45-54 years old,Master,France
2290,35-44 years old,Master,United States
2293,18-24 years old,Bachelor,Netherlands
2294,35-44 years old,Master,Iceland
2295,25-34 years old,Bachelor,Peru
2301,25-34 years old,Some College,United Kingdom
2303,45-54 years old,Bachelor,United States
2304,35-44 years old,Secondary School,Czech Republic
2306,25-34 years old,Master,United Kingdom
2308,35-44 years old,Master,Spain
2309,25-34 years old,Bachelor,Ukraine
2312,25-34 years old,Bachelor,Australia
2315,25-34 years old,Bachelor,Turkey
2316,18-24 years old,Some College,Canada
2323,25-34 years old,Bachelor,Indonesia
2326,45-54 years old,Some College,New Zealand
2328,35-44 years old,Master,Canada
2329,35-44 years old,Bachelor,Peru
2334,18-24 years old,Some College,United Kingdom
2335,25-34 years old,Secondary School,United States
2338,25-34 years old,Master,United States
2340,25-34 years old,Bachelor,United Kingdom
2342,55-64 years old,Doctorate,United States
2352,35-44 years old,Bachelor,Portugal
2354,25-34 years old,Bachelor,Russia
2355,25-34 years old,Bachelor,United States
2356,18-24 years old,Bachelor,Germany
2359,35-44 years old,Bachelor,India
2363,25-34 years old,Some College,United Kingdom
2365,45-54 years old,Master,Germany
2366,25-34 years old,Bachelor,United Kingdom
2367,25-34 years old,Master,Germany
2369,18-24 years old,Bachelor,Honduras
2371,18-24 years old,Associate,United States
2381,45-54 years old,Some College,United States
2384,45-54 years old,Some College,United States
2386,55-64 years old,Bachelor,United States
2390,25-34 years old,Bachelor,Australia
2392,55-64 years old,Master,Hong Kong
2395,18-24 years old,Secondary School,Ukraine
2398,45-54 years old,Bachelor,United States
2399,35-44 years old,Primary School,Denmark
2400,25-34 years old,Master,Denmark
2402,35-44 years old,Master,United States
2404,45-54 years old,Bachelor,United States
2415,45-54 years old,Bachelor,United States
2416,18-24 years old,Bachelor,Germany
2417,25-34 years old,Master,Germany
2419,35-44 years old,Some College,United States
2421,18-24 years old,Secondary School,New Zealand
2422,18-24 years old,Some College,Argentina
2423,18-24 years old,Bachelor,Philippines
2427,35-44 years old,Master,Australia
2430,25-34 years old,Doctorate,United States
2434,25-34 years old,Master,Australia
2450,45-54 years old,Some College,United States
2451,35-44 years old,Master,South Korea
2457,25-34 years old,Doctorate,Switzerland
2464,45-54 years old,Master,Canada
2471,35-44 years old,Bachelor,Australia
2491,45-54 years old,Master,Australia
2492,45-54 years old,Some College,Australia
2493,25-34 years old,Bachelor,Iceland
2494,25-34 years old,Bachelor,United States
2495,45-54 years old,Doctorate,Japan
2501,25-34 years old,Bachelor,Canada
2502,25-34 years old,Master,Australia
2511,25-34 years old,Bachelor,Uruguay
2515,35-44 years old,Some College,United Arab Emirates
2518,25-34 years old,Some College,Brazil
2520,25-34 years old,Bachelor,United States
2521,45-54 years old,Doctorate,United States
2525,25-34 years old,Bachelor,United States
2527,18-24 years old,Bachelor,United States
2528,25-34 years old,Bachelor,United States
2529,25-34 years old,Bachelor,Brazil
2530,25-34 years old,Master,United States
2531,Under 18 years old,Secondary School,United States
2533,18-24 years old,Bachelor,United Kingdom
2535,35-44 years old,Bachelor,United States
2536,25-34 years old,Bachelor,Japan
2537,18-24 years old,Bachelor,Australia
2542,18-24 years old,Master,United States
2544,25-34 years old,Bachelor,France
2546,25-34 years old,Bachelor,Japan
2547,25-34 years old,Master,Algeria
2553,25-34 years old,Bachelor,Pakistan
2556,45-54 years old,Bachelor,United States
2558,18-24 years old,Some College,United States
2564,45-54 years old,Master,United States
2567,35-44 years old,Some College,United Arab Emirates
2568,25-34 years old,Some College,United States
2569,18-24 years old,Some College,Germany
2572,35-44 years old,Master,Brazil
2575,55-64 years old,Master,Canada
2576,25-34 years old,Bachelor,Australia
2579,35-44 years old,Bachelor,Colombia
2580,35-44 years old,Master,Brazil
2585,45-54 years old,Bachelor,United States
2587,55-64 years old,Some College,United States
2588,45-54 years old,Master,Thailand
2591,35-44 years old,Bachelor,Uruguay
2592,35-44 years old,Bachelor,United States
2593,35-44 years old,Bachelor,United States
2595,35-44 years old,Associate,United States
2600,25-34 years old,Some College,Ukraine
2606,25-34 years old,Bachelor,Vietnam
2607,35-44 years old,Master,United Kingdom
2609,45-54 years old,Some College,United Kingdom
2610,35-44 years old,Bachelor,United States
2612,35-44 years old,Bachelor,India
2614,35-44 years old,Bachelor,United States
2616,35-44 years old,Bachelor,United States
2624,25-34 years old,Some College,Czech Republic
2625,45-54 years old,Bachelor,Australia
2629,35-44 years old,Bachelor,Australia
2632,18-24 years old,Some College,Nigeria
2636,35-44 years old,Bachelor,India
2639,25-34 years old,Bachelor,United States
2641,55-64 years old,Some College,United States
2644,25-34 years old,Bachelor,Algeria
2646,25-34 years old,Bachelor,New Zealand
2648,25-34 years old,Bachelor,Brazil
2651,25-34 years old,Some College,Argentina
2656,45-54 years old,Bachelor,Canada
2657,18-24 years old,Bachelor,Kenya
2659,35-44 years old,Some College,United States
2663,25-34 years old,Bachelor,Australia
2666,25-34 years old,Bachelor,United States
2667,18-24 years old,Bachelor,Australia
2673,25-34 years old,Bachelor,Sri Lanka
2674,25-34 years old,Master,United States
2676,35-44 years old,Bachelor,United States
2677,35-44 years old,Bachelor,Netherlands
2679,25-34 years old,Some College,Brazil
2680,25-34 years old,Bachelor,Ukraine
2683,35-44 years old,Some College,United States
2684,25-34 years old,Associate,United States
2685,25-34 years old,Bachelor,Malaysia
2688,45-54 years old,Bachelor,United States
2690,18-24 years old,Some College,United States
2698,35-44 years old,Bachelor,United States
2702,25-34 years old,Bachelor,China
2706,35-44 years old,Bachelor,Australia
2711,18-24 years old,Bachelor,Brazil
2719,25-34 years old,Bachelor,China
2721,25-34 years old,Master,Estonia
2722,25-34 years old,Bachelor,Australia
2723,25-34 years old,Master,China
2724,35-44 years old,Bachelor,United States
2725,18-24 years old,Some College,Nicaragua
2726,45-54 years old,Other,Australia
2730,18-24 years old,Bachelor,Pakistan
2731,18-24 years old,Secondary School,Switzerland
2732,35-44 years old,Secondary School,United States
2735,25-34 years old,Bachelor,China
2737,18-24 years old,Some College,United Kingdom
2738,18-24 years old,Secondary School,United States
2740,35-44 years old,Bachelor,United States
2743,25-34 years old,Bachelor,India
2744,35-44 years old,Bachelor,India
2747,45-54 years old,Bachelor,Australia
2748,25-34 years old,Secondary School,Australia
2751,25-34 years old,Bachelor,United States
2752,25-34 years old,Master,South Korea
2754,25-34 years old,Some College,Mexico
2755,45-54 years old,Some College,United States
2757,35-44 years old,Bachelor,Canada
2759,35-44 years old,Master,Mexico
2764,18-24 years old,Bachelor,Australia
2769,35-44 years old,Some College,Germany
2771,18-24 years old,Bachelor,Mongolia
2773,45-54 years old,Bachelor,United States
2774,35-44 years old,Bachelor,United States
2782,55-64 years old,Master,New Zealand
2784,25-34 years old,Bachelor,Egypt
2785,25-34 years old,Bachelor,Singapore
2787,45-54 years old,Bachelor,Australia
2788,25-34 years old,Bachelor,Indonesia
2790,25-34 years old,Bachelor,Brazil
2798,25-34 years old,Bachelor,Indonesia
2801,35-44 years old,Bachelor,United States
2803,25-34 years old,Bachelor,Pakistan
2808,35-44 years old,Bachelor,United States
2809,25-34 years old,Bachelor,Malaysia
2813,25-34 years old,Bachelor,Cambodia
2822,25-34 years old,Bachelor,Australia
2831,25-34 years old,Bachelor,United States
2832,25-34 years old,Bachelor,India
2838,18-24 years old,Some College,South Korea
2842,25-34 years old,Bachelor,Germany
2844,45-54 years old,Some College,United States
2846,25-34 years old,Some College,United States
2852,18-24 years old,Bachelor,India
2856,45-54 years old,Some College,United States
2859,25-34 years old,Bachelor,Vietnam
2860,25-34 years old,Bachelor,Egypt
2863,35-44 years old,Bachelor,South Korea
2867,25-34 years old,Bachelor,Mexico
2868,25-34 years old,Master,Germany
2874,35-44 years old,Master,India
2876,35-44 years old,Bachelor,Australia
2877,25-34 years old,Secondary School,United States
2879,35-44 years old,Bachelor,Vietnam
2880,18-24 years old,Some College,Belgium
2882,25-34 years old,Master,Thailand
2884,25-34 years old,Master,Ukraine
2886,35-44 years old,Bachelor,Australia
2892,45-54 years old,Master,Ukraine
2896,18-24 years old,Master,Australia
2903,25-34 years old,Bachelor,India
2904,18-24 years old,Master,France
2909,25-34 years old,Master,Ukraine
2910,25-34 years old,Bachelor,Canada
2913,18-24 years old,Secondary School,Vietnam
2914,45-54 years old,Associate,Australia
2915,25-34 years old,Secondary School,India
2919,25-34 years old,Bachelor,United States
2920,25-34 years old,Bachelor,India
2923,25-34 years old,Bachelor,Greece
2928,25-34 years old,Master,India
2931,25-34 years old,Master,India
2934,35-44 years old,Bachelor,Australia
2945,25-34 years old,Bachelor,Romania
2947,18-24 years old,Bachelor,Austria
2956,18-24 years old,Some College,Ethiopia
2957,25-34 years old,Master,Greece
2959,25-34 years old,Bachelor,Nigeria
2961,25-34 years old,Master,India
2963,35-44 years old,Master,India
2966,25-34 years old,Bachelor,Turkey
2967,25-34 years old,Bachelor,India
2968,18-24 years old,Bachelor,India
2970,18-24 years old,Doctorate,Argentina
2972,35-44 years old,Master,Iran
2981,35-44 years old,Bachelor,Spain
2982,25-34 years old,Bachelor,India
2983,18-24 years old,Some College,Nepal
2986,25-34 years old,Bachelor,Germany
2987,35-44 years old,Master,Australia
2997,25-34 years old,Bachelor,Sweden
2999,45-54 years old,Bachelor,Pakistan
3000,18-24 years old,Secondary School,Switzerland
3001,35-44 years old,Doctorate,United Kingdom
3005,35-44 years old,Master,Poland
3009,25-34 years old,Master,India
3017,25-34 years old,Bachelor,China
3020,18-24 years old,Bachelor,Bulgaria
3023,25-34 years old,Bachelor,Romania
3024,Under 18 years old,Secondary School,United States
3028,45-54 years old,Master,Czech Republic
3030,18-24 years old,Secondary School,India
3033,18-24 years old,Primary School,Uzbekistan
3034,25-34 years old,Bachelor,India
3039,25-34 years old,Bachelor,Japan
3040,25-34 years old,Master,Ukraine
3042,35-44 years old,Master,Latvia
3044,25-34 years old,Bachelor,India
3045,25-34 years old,Associate,Pakistan
3050,35-44 years old,Bachelor,South Korea
3051,25-34 years old,Bachelor,New Zealand
3052,25-34 years old,Associate,Poland
3053,25-34 years old,Bachelor,India
3055,18-24 years old,Secondary School,Denmark
3058,25-34 years old,Doctorate,Greece
3059,35-44 years old,Bachelor,Bangladesh
3061,35-44 years old,Master,Switzerland
3064,35-44 years old,Master,Armenia
3065,25-34 years old,Bachelor,India
3067,45-54 years old,Secondary School,Australia
3069,25-34 years old,Master,Australia
3074,18-24 years old,Primary School,United States
3076,35-44 years old,Master,Colombia
3078,45-54 years old,Associate,Sweden
3079,25-34 years old,Bachelor,Switzerland
3082,18-24 years old,Bachelor,Austria
3083,18-24 years old,Bachelor,Kenya
3087,25-34 years old,Doctorate,Canada
3089,25-34 years old,Bachelor,Netherlands
3091,25-34 years old,Bachelor,Germany
3093,25-34 years old,Secondary School,Australia
3097,18-24 years old,Some College,United States
3100,25-34 years old,Secondary School,Switzerland
3103,25-34 years old,Secondary School,Italy
3104,25-34 years old,Bachelor,Japan
3105,25-34 years old,Bachelor,Pakistan
3107,25-34 years old,Bachelor,Czech Republic
3109,25-34 years old,Master,Sweden
3110,35-44 years old,Master,United Kingdom
3113,35-44 years old,Some College,Romania
3117,18-24 years old,Master,India
3119,35-44 years old,Master,Poland
3124,35-44 years old,Doctorate,Slovenia
3129,25-34 years old,Some College,Germany
3130,18-24 years old,Bachelor,Ukraine
3133,25-34 years old,Some College,United States
3138,25-34 years old,Bachelor,India
3139,25-34 years old,Some College,Sweden
3141,18-24 years old,Associate,Netherlands
3144,18-24 years old,Some College,Ukraine
3147,25-34 years old,Master,Australia
3149,18-24 years old,Master,Denmark
3150,25-34 years old,Master,India
3157,35-44 years old,Master,India
3161,25-34 years old,Bachelor,Austria
3163,18-24 years old,Associate,Iran
3172,35-44 years old,Master,Ukraine
3174,25-34 years old,Some College,Germany
3175,25-34 years old,Master,Ukraine
3178,18-24 years old,Master,Ukraine
3179,25-34 years old,Bachelor,United Kingdom
3191,35-44 years old,Master,Poland
3196,25-34 years old,Bachelor,India
3198,18-24 years old,Secondary School,Ukraine
3200,25-34 years old,Master,Italy
3201,45-54 years old,Doctorate,Ukraine
3207,18-24 years old,Bachelor,Ukraine
3209,35-44 years old,Bachelor,United Kingdom
3212,25-34 years old,Some College,United Kingdom
3213,25-34 years old,Bachelor,Germany
3215,25-34 years old,Bachelor,Russia
3216,18-24 years old,Some College,India
3217,25-34 years old,Bachelor,Belgium
3218,18-24 years old,Bachelor,Ukraine
3221,25-34 years old,Master,Ukraine
3223,25-34 years old,Master,Ukraine
3225,18-24 years old,Bachelor,India
3228,25-34 years old,Bachelor,India
3230,35-44 years old,Master,Denmark
